REF_DATE,GEO,DGUID,Dairy distribution,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,longitude,latitude
1989-05,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5683.0,,,,0,-66,46
1989-05,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,6344.0,,,,0,-66,46
1989-05,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,395.0,,,t,0,-66,46
1989-05,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,272745.0,,,,0,-68,54
1989-05,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,60307.0,,,,0,-68,54
1989-05,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,212438.0,,,,0,-68,54
1989-05,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0.0,,,t,0,-68,54
1989-05,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,226132.0,,,,0,-85,49
1989-05,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,85747.0,,,,0,-85,49
1989-05,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,131083.0,,,,0,-85,49
1989-05,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,9302.0,,,t,0,-85,49
1989-05,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,26457.0,,,,0,-95,54
1989-05,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9865.0,,,,0,-95,54
1989-05,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,13419.0,,,,0,-95,54
1989-05,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3173.0,,,t,0,-95,54
1989-05,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,20067.0,,,,0,-106,54
1989-05,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8038.0,,,,0,-106,54
1989-05,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,10842.0,,,,0,-106,54
1989-05,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,1187.0,,,t,0,-106,54
1989-05,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,52826.0,,,,0,-115,54
1989-05,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,23531.0,,,,0,-115,54
1989-05,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27894.0,,,,0,-115,54
1989-05,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,1401.0,,,t,0,-115,54
1989-05,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,43992.0,,,,0,-127,54
1989-05,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,26289.0,,,,0,-127,54
1989-05,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,17689.0,,,,0,-127,54
1989-05,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,14.0,,,t,0,-127,54
1989-06,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,655779.0,,,,0,1,1
1989-06,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,222004.0,,,,0,1,1
1989-06,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,416771.0,,,,0,1,1
1989-06,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,17004.0,,,t,0,1,1
1989-06,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2662.0,,,,0,-60,53
1989-06,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2662.0,,,,0,-60,53
1989-06,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0.0,,,,0,-60,53
1989-06,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0.0,,,t,0,-60,53
1989-06,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,10402.0,,,,0,-63,-1
1989-06,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1187.0,,,,0,-63,-1
1989-06,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8455.0,,,,0,-63,-1
1989-06,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,760.0,,,t,0,-63,-1
1989-06,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,15010.0,,,,0,-63,45
1989-06,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,8803.0,,,,0,-63,45
1989-06,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5884.0,,,,0,-63,45
1989-06,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,323.0,,,t,0,-63,45
1989-06,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,12103.0,,,,0,-66,46
1989-06,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5830.0,,,,0,-66,46
1989-06,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5756.0,,,,0,-66,46
1989-06,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,517.0,,,t,0,-66,46
1989-06,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,263570.0,,,,0,-68,54
1989-06,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,53050.0,,,,0,-68,54
1989-06,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,210520.0,,,,0,-68,54
1989-06,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0.0,,,t,0,-68,54
1989-06,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,213662.0,,,,0,-85,49
1989-06,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,84419.0,,,,0,-85,49
1989-06,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,120017.0,,,,0,-85,49
1989-06,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,9226.0,,,t,0,-85,49
1989-06,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,25718.0,,,,0,-95,54
1989-06,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9806.0,,,,0,-95,54
1989-06,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,12533.0,,,,0,-95,54
1989-06,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3379.0,,,t,0,-95,54
1989-06,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,19214.0,,,,0,-106,54
1989-06,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,7988.0,,,,0,-106,54
1989-06,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,9961.0,,,,0,-106,54
1989-06,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,1265.0,,,t,0,-106,54
1989-06,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,51848.0,,,,0,-115,54
1989-06,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,22146.0,,,,0,-115,54
1989-06,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,28182.0,,,,0,-115,54
1989-06,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,1520.0,,,t,0,-115,54
1989-06,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,41590.0,,,,0,-127,54
1989-06,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,26113.0,,,,0,-127,54
1989-06,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,15463.0,,,,0,-127,54
1989-06,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,14.0,,,t,0,-127,54
1989-07,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,637173.0,,,,0,1,1
1989-07,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,209775.0,,,,0,1,1
1989-07,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,413030.0,,,,0,1,1
1989-07,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,14368.0,,,t,0,1,1
1989-07,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2128.0,,,,0,-60,53
1989-07,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2128.0,,,,0,-60,53
1989-07,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0.0,,,,0,-60,53
1989-07,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0.0,,,t,0,-60,53
1989-07,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,10420.0,,,,0,-63,-1
1989-07,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1344.0,,,,0,-63,-1
1989-07,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,8331.0,,,,0,-63,-1
1989-07,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,745.0,,,t,0,-63,-1
1989-07,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14818.0,,,,0,-63,45
1989-07,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9028.0,,,,0,-63,45
1989-07,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5562.0,,,,0,-63,45
1989-07,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,228.0,,,t,0,-63,45
1989-07,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11591.0,,,,0,-66,46
1989-07,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5353.0,,,,0,-66,46
1989-07,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5782.0,,,,0,-66,46
1989-07,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,456.0,,,t,0,-66,46
1989-07,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,253537.0,,,,0,-68,54
1989-07,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,51986.0,,,,0,-68,54
1989-07,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,201551.0,,,,0,-68,54
1989-07,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0.0,,,t,0,-68,54
1989-07,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,207639.0,,,,0,-85,49
1989-07,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,79283.0,,,,0,-85,49
1989-07,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,120288.0,,,,0,-85,49
1989-07,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,8068.0,,,t,0,-85,49
1989-07,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,24399.0,,,,0,-95,54
1989-07,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,8760.0,,,,0,-95,54
1989-07,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,12968.0,,,,0,-95,54
1989-07,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,2671.0,,,t,0,-95,54
1989-07,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,18761.0,,,,0,-106,54
1989-07,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,7005.0,,,,0,-106,54
1989-07,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,10851.0,,,,0,-106,54
1989-07,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,905.0,,,t,0,-106,54
1989-07,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,51616.0,,,,0,-115,54
1989-07,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,19620.0,,,,0,-115,54
1989-07,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,30712.0,,,,0,-115,54
1989-07,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,1284.0,,,t,0,-115,54
1989-07,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,42264.0,,,,0,-127,54
1989-07,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,25268.0,,,,0,-127,54
1989-07,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,16985.0,,,,0,-127,54
1989-07,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,11.0,,,t,0,-127,54
1989-08,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,625599.0,,,,0,1,1
1989-08,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,226671.0,,,,0,1,1
1989-08,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,384137.0,,,,0,1,1
1989-08,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,14791.0,,,t,0,1,1
1989-08,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2034.0,,,,0,-60,53
1989-08,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2034.0,,,,0,-60,53
1989-08,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0.0,,,,0,-60,53
1989-08,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0.0,,,t,0,-60,53
1989-08,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,9554.0,,,,0,-63,-1
1989-08,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1305.0,,,,0,-63,-1
1989-08,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,7631.0,,,,0,-63,-1
1989-08,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,618.0,,,t,0,-63,-1
1989-08,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14581.0,,,,0,-63,45
1989-08,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9350.0,,,,0,-63,45
1989-08,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,5041.0,,,,0,-63,45
1989-08,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,190.0,,,t,0,-63,45
1989-08,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,11450.0,,,,0,-66,46
1989-08,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5924.0,,,,0,-66,46
1989-08,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,5105.0,,,,0,-66,46
1989-08,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,421.0,,,t,0,-66,46
1989-08,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,246169.0,,,,0,-68,54
1989-08,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,55837.0,,,,0,-68,54
1989-08,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,190332.0,,,,0,-68,54
1989-08,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0.0,,,t,0,-68,54
1989-08,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,205532.0,,,,0,-85,49
1989-08,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,86098.0,,,,0,-85,49
1989-08,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,111934.0,,,,0,-85,49
1989-08,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,7500.0,,,t,0,-85,49
1989-08,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,25495.0,,,,0,-95,54
1989-08,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9638.0,,,,0,-95,54
1989-08,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,12705.0,,,,0,-95,54
1989-08,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,3152.0,,,t,0,-95,54
1989-08,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,19194.0,,,,0,-106,54
1989-08,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8043.0,,,,0,-106,54
1989-08,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,9766.0,,,,0,-106,54
1989-08,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,1385.0,,,t,0,-106,54
1989-08,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,50025.0,,,,0,-115,54
1989-08,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,21374.0,,,,0,-115,54
1989-08,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,27141.0,,,,0,-115,54
1989-08,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,1510.0,,,t,0,-115,54
1989-08,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,41565.0,,,,0,-127,54
1989-08,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,27068.0,,,,0,-127,54
1989-08,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,14482.0,,,,0,-127,54
1989-08,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,15.0,,,t,0,-127,54
1989-09,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,587622.0,,,,0,1,1
1989-09,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,232432.0,,,,0,1,1
1989-09,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,342902.0,,,,0,1,1
1989-09,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,12288.0,,,t,0,1,1
1989-09,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,2558.0,,,,0,-60,53
1989-09,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,2558.0,,,,0,-60,53
1989-09,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0.0,,,,0,-60,53
1989-09,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0.0,,,t,0,-60,53
1989-09,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,8545.0,,,,0,-63,-1
1989-09,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1170.0,,,,0,-63,-1
1989-09,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6880.0,,,,0,-63,-1
1989-09,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,495.0,,,t,0,-63,-1
1989-09,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14166.0,,,,0,-63,45
1989-09,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9521.0,,,,0,-63,45
1989-09,Nova Scotia,2016A000212,Industrial purposes,Kilolitres,195,units ,0,v382182,4.6,4409.0,,,,0,-63,45
1989-09,Nova Scotia,2016A000212,Delivered as cream,Kilolitres,195,units ,0,v382183,4.7,236.0,,,t,0,-63,45
1989-09,New Brunswick,2016A000213,"Milk sold off farms, total",Kilolitres,195,units ,0,v382187,5.4,10913.0,,,,0,-66,46
1989-09,New Brunswick,2016A000213,Fluid purposes,Kilolitres,195,units ,0,v382188,5.5,5649.0,,,,0,-66,46
1989-09,New Brunswick,2016A000213,Industrial purposes,Kilolitres,195,units ,0,v382189,5.6,4914.0,,,,0,-66,46
1989-09,New Brunswick,2016A000213,Delivered as cream,Kilolitres,195,units ,0,v382190,5.7,350.0,,,t,0,-66,46
1989-09,Quebec,2016A000224,"Milk sold off farms, total",Kilolitres,195,units ,0,v382194,6.4,229621.0,,,,0,-68,54
1989-09,Quebec,2016A000224,Fluid purposes,Kilolitres,195,units ,0,v382195,6.5,58375.0,,,,0,-68,54
1989-09,Quebec,2016A000224,Industrial purposes,Kilolitres,195,units ,0,v382196,6.6,171246.0,,,,0,-68,54
1989-09,Quebec,2016A000224,Delivered as cream,Kilolitres,195,units ,0,v382197,6.7,0.0,,,t,0,-68,54
1989-09,Ontario,2016A000235,"Milk sold off farms, total",Kilolitres,195,units ,0,v382201,7.4,193097.0,,,,0,-85,49
1989-09,Ontario,2016A000235,Fluid purposes,Kilolitres,195,units ,0,v382202,7.5,88338.0,,,,0,-85,49
1989-09,Ontario,2016A000235,Industrial purposes,Kilolitres,195,units ,0,v382203,7.6,98260.0,,,,0,-85,49
1989-09,Ontario,2016A000235,Delivered as cream,Kilolitres,195,units ,0,v382204,7.7,6499.0,,,t,0,-85,49
1989-09,Manitoba,2016A000246,"Milk sold off farms, total",Kilolitres,195,units ,0,v382208,8.4,24549.0,,,,0,-95,54
1989-09,Manitoba,2016A000246,Fluid purposes,Kilolitres,195,units ,0,v382209,8.5,9699.0,,,,0,-95,54
1989-09,Manitoba,2016A000246,Industrial purposes,Kilolitres,195,units ,0,v382210,8.6,12326.0,,,,0,-95,54
1989-09,Manitoba,2016A000246,Delivered as cream,Kilolitres,195,units ,0,v382211,8.7,2524.0,,,t,0,-95,54
1989-09,Saskatchewan,2016A000247,"Milk sold off farms, total",Kilolitres,195,units ,0,v382215,9.4,17904.0,,,,0,-106,54
1989-09,Saskatchewan,2016A000247,Fluid purposes,Kilolitres,195,units ,0,v382216,9.5,8118.0,,,,0,-106,54
1989-09,Saskatchewan,2016A000247,Industrial purposes,Kilolitres,195,units ,0,v382217,9.6,8794.0,,,,0,-106,54
1989-09,Saskatchewan,2016A000247,Delivered as cream,Kilolitres,195,units ,0,v382218,9.7,992.0,,,t,0,-106,54
1989-09,Alberta,2016A000248,"Milk sold off farms, total",Kilolitres,195,units ,0,v382222,10.4,46608.0,,,,0,-115,54
1989-09,Alberta,2016A000248,Fluid purposes,Kilolitres,195,units ,0,v382223,10.5,22251.0,,,,0,-115,54
1989-09,Alberta,2016A000248,Industrial purposes,Kilolitres,195,units ,0,v382224,10.6,23176.0,,,,0,-115,54
1989-09,Alberta,2016A000248,Delivered as cream,Kilolitres,195,units ,0,v382225,10.7,1181.0,,,t,0,-115,54
1989-09,British Columbia,2016A000259,"Milk sold off farms, total",Kilolitres,195,units ,0,v382162,11.4,39661.0,,,,0,-127,54
1989-09,British Columbia,2016A000259,Fluid purposes,Kilolitres,195,units ,0,v382163,11.5,26753.0,,,,0,-127,54
1989-09,British Columbia,2016A000259,Industrial purposes,Kilolitres,195,units ,0,v382164,11.6,12897.0,,,,0,-127,54
1989-09,British Columbia,2016A000259,Delivered as cream,Kilolitres,195,units ,0,v382165,11.7,11.0,,,t,0,-127,54
1989-10,Canada,2016A000011124,"Milk sold off farms, total",Kilolitres,195,units ,0,v382155,1.4,579238.0,,,,0,1,1
1989-10,Canada,2016A000011124,Fluid purposes,Kilolitres,195,units ,0,v382156,1.5,237189.0,,,,0,1,1
1989-10,Canada,2016A000011124,Industrial purposes,Kilolitres,195,units ,0,v382157,1.6,330661.0,,,,0,1,1
1989-10,Canada,2016A000011124,Delivered as cream,Kilolitres,195,units ,0,v382158,1.7,11388.0,,,t,0,1,1
1989-10,Newfoundland and Labrador,2016A000210,"Milk sold off farms, total",Kilolitres,195,units ,0,v382166,2.4,1909.0,,,,0,-60,53
1989-10,Newfoundland and Labrador,2016A000210,Fluid purposes,Kilolitres,195,units ,0,v382167,2.5,1909.0,,,,0,-60,53
1989-10,Newfoundland and Labrador,2016A000210,Industrial purposes,Kilolitres,195,units ,0,v382168,2.6,0.0,,,,0,-60,53
1989-10,Newfoundland and Labrador,2016A000210,Delivered as cream,Kilolitres,195,units ,0,v382169,2.7,0.0,,,t,0,-60,53
1989-10,Prince Edward Island,2016A000211,"Milk sold off farms, total",Kilolitres,195,units ,0,v382173,3.4,7858.0,,,,0,-63,-1
1989-10,Prince Edward Island,2016A000211,Fluid purposes,Kilolitres,195,units ,0,v382174,3.5,1201.0,,,,0,-63,-1
1989-10,Prince Edward Island,2016A000211,Industrial purposes,Kilolitres,195,units ,0,v382175,3.6,6162.0,,,,0,-63,-1
1989-10,Prince Edward Island,2016A000211,Delivered as cream,Kilolitres,195,units ,0,v382176,3.7,495.0,,,t,0,-63,-1
1989-10,Nova Scotia,2016A000212,"Milk sold off farms, total",Kilolitres,195,units ,0,v382180,4.4,14234.0,,,,0,-63,45
1989-10,Nova Scotia,2016A000212,Fluid purposes,Kilolitres,195,units ,0,v382181,4.5,9904.0,,,,0,-63,45
